Collection,Dialect,Record,Concept,Content,XPath,DialectDefinitions
KUBI,EML,03880-metadata.xml,Unknown,"6378137.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor
KUBI,EML,03880-metadata.xml,Unknown,"0.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude
KUBI,EML,03880-metadata.xml,Unknown,"Greenwich",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name
KUBI,EML,03880-metadata.xml,Unknown,"degree",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name
KUBI,EML,03880-metadata.xml,Unknown,"Unknown",/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport
KUBI,EML,03880-metadata.xml,Unknown,"Unknown",/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport
KUBI,EML,03880-metadata.xml,Unknown,"0.00833333333333",/eml:eml/dataset/spatialRaster/cellSizeXDirection,/eml:eml/dataset/spatialRaster/cellSizeXDirection
KUBI,EML,03880-metadata.xml,Unknown,"0.00833333333333",/eml:eml/dataset/spatialRaster/cellSizeYDirection,/eml:eml/dataset/spatialRaster/cellSizeYDirection
KUBI,EML,03880-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/numberOfBands,/eml:eml/dataset/spatialRaster/numberOfBands
KUBI,EML,03880-metadata.xml,Unknown,"Upper Left",/eml:eml/dataset/spatialRaster/rasterOrigin,/eml:eml/dataset/spatialRaster/rasterOrigin
KUBI,EML,03880-metadata.xml,Unknown,"18000",/eml:eml/dataset/spatialRaster/rows,/eml:eml/dataset/spatialRaster/rows
KUBI,EML,03880-metadata.xml,Unknown,"43200",/eml:eml/dataset/spatialRaster/columns,/eml:eml/dataset/spatialRaster/columns
KUBI,EML,03880-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/verticals,/eml:eml/dataset/spatialRaster/verticals
KUBI,EML,03880-metadata.xml,Unknown,"pixel",/eml:eml/dataset/spatialRaster/cellGeometry,/eml:eml/dataset/spatialRaster/cellGeometry
KUBI,EML,03881-metadata.xml,Unknown,"kubi.lifemapper.sdm.layers.622",/eml:eml/@packageId,/eml:eml/@packageId
KUBI,EML,03881-metadata.xml,Unknown,"kubi.lifemapper",/eml:eml/@system,/eml:eml/@system
KUBI,EML,03881-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.1.1 https://code.ecoinformatics.org/code/eml/tags/RELEASE_EML_2_1_1/eml.xsd",/eml:eml/@xsi:schemaLocation,/eml:eml/@xsi:schemaLocation
KUBI,EML,03881-metadata.xml,Resource Title,"BIO6, Min Temperature of Coldest Month, 2010-2039, IPCC AR4 Scenario B1, NIES",/eml:eml/dataset/title,/eml:eml/*/title
KUBI,EML,03881-metadata.xml,Resource Long Name,"BIO6, Min Temperature of Coldest Month, 2010-2039, IPCC AR4 Scenario B1, NIES",/eml:eml/dataset/title,/eml:eml/*/title
KUBI,EML,03881-metadata.xml,Author,"Lifemapper",/eml:eml/dataset/creator,/eml:eml/*/creator
KUBI,EML,03881-metadata.xml,Author / Originator,"Lifemapper",/eml:eml/dataset/creator,/eml:eml/*/creator
KUBI,EML,03881-metadata.xml,Theme Keyword,"Predicted",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Keyword,"Predicted",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Theme Keyword,"coldest",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Keyword,"coldest",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Theme Keyword,"minimum",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Keyword,"minimum",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Theme Keyword,"temperature",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Keyword,"temperature",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Theme Keyword,"month",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Keyword,"month",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03881-metadata.xml,Spatial Extent,"Bounding box (EPSG:4326) - (-180.0, -60.0, 180.0, 90.0) -180.0 180.0 90.0 -60.0",/eml:eml/dataset/coverage/geographicCoverage,/eml:eml/*/coverage/geographicCoverage
KUBI,EML,03881-metadata.xml,Temporal Extent,"2010 2039",/eml:eml/dataset/coverage/temporalCoverage,/eml:eml/*/coverage/temporalCoverage
KUBI,EML,03881-metadata.xml,Resource Contact,"University of Kansas Biodiversity Institute 1345 Jayhawk Boulevard, Room 606 Lawrence Kansas 66045 United States lifemapper@ku.edu http://lifemapper.org",/eml:eml/dataset/contact,/eml:eml/*/contact
KUBI,EML,03881-metadata.xml,Unknown,"http://lifemapper.org/services/sdm/layers/622",/eml:eml/dataset/spatialRaster/entityName,/eml:eml/dataset/spatialRaster/entityName
KUBI,EML,03881-metadata.xml,Unknown,"bio_6.tif",/eml:eml/dataset/spatialRaster/physical/objectName,/eml:eml/dataset/spatialRaster/physical/objectName
KUBI,EML,03881-metadata.xml,Unknown,"GeoTIFF",/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName
KUBI,EML,03881-metadata.xml,Unknown,"https://bidataone.nhm.ku.edu/mn/v1/object/kubi.lifemapper.sdm.layers.622.tif",/eml:eml/dataset/spatialRaster/physical/distribution/online/url,/eml:eml/dataset/spatialRaster/physical/distribution/online/url
KUBI,EML,03881-metadata.xml,Unknown,"download",/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function,/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function
KUBI,EML,03881-metadata.xml,Unknown,"Value",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName
KUBI,EML,03881-metadata.xml,Unknown,"BIO6, Min Temperature of Coldest Month, 2010-2039, IPCC AR4 Scenario B1, NIES",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition
KUBI,EML,03881-metadata.xml,Unknown,"Real",/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType,/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType
KUBI,EML,03881-metadata.xml,Unknown,"degreesCelsiusTimes10",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit
KUBI,EML,03881-metadata.xml,Unknown,"real",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType
KUBI,EML,03881-metadata.xml,Unknown,"-556.0",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum
KUBI,EML,03881-metadata.xml,Unknown,"false",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive
KUBI,EML,03881-metadata.xml,Unknown,"264.0",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum
KUBI,EML,03881-metadata.xml,Unknown,"false",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive
KUBI,EML,03881-metadata.xml,Unknown,"WGS 84",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name
KUBI,EML,03881-metadata.xml,Unknown,"WGS_1984",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name
KUBI,EML,03881-metadata.xml,Unknown,"298.257223563",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio
KUBI,EML,03881-metadata.xml,Unknown,"WGS 84",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name
KUBI,EML,03881-metadata.xml,Unknown,"6378137.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor
KUBI,EML,03881-metadata.xml,Unknown,"0.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude
KUBI,EML,03881-metadata.xml,Unknown,"Greenwich",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name
KUBI,EML,03881-metadata.xml,Unknown,"degree",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name
KUBI,EML,03881-metadata.xml,Unknown,"Unknown",/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport
KUBI,EML,03881-metadata.xml,Unknown,"Unknown",/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport
KUBI,EML,03881-metadata.xml,Unknown,"0.00833333333333",/eml:eml/dataset/spatialRaster/cellSizeXDirection,/eml:eml/dataset/spatialRaster/cellSizeXDirection
KUBI,EML,03881-metadata.xml,Unknown,"0.00833333333333",/eml:eml/dataset/spatialRaster/cellSizeYDirection,/eml:eml/dataset/spatialRaster/cellSizeYDirection
KUBI,EML,03881-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/numberOfBands,/eml:eml/dataset/spatialRaster/numberOfBands
KUBI,EML,03881-metadata.xml,Unknown,"Upper Left",/eml:eml/dataset/spatialRaster/rasterOrigin,/eml:eml/dataset/spatialRaster/rasterOrigin
KUBI,EML,03881-metadata.xml,Unknown,"18000",/eml:eml/dataset/spatialRaster/rows,/eml:eml/dataset/spatialRaster/rows
KUBI,EML,03881-metadata.xml,Unknown,"43200",/eml:eml/dataset/spatialRaster/columns,/eml:eml/dataset/spatialRaster/columns
KUBI,EML,03881-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/verticals,/eml:eml/dataset/spatialRaster/verticals
KUBI,EML,03881-metadata.xml,Unknown,"pixel",/eml:eml/dataset/spatialRaster/cellGeometry,/eml:eml/dataset/spatialRaster/cellGeometry
KUBI,EML,03881-metadata.xml,Unknown,"degreesCelsiusTimes10",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@id,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@id
KUBI,EML,03881-metadata.xml,Unknown,"10",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@multiplierToSI,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@multiplierToSI
KUBI,EML,03881-metadata.xml,Unknown,"celsius",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@parentSI,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@parentSI
KUBI,EML,03881-metadata.xml,Unknown,"10 times degrees celsius",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/ns2:description,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/ns2:description
KUBI,EML,03882-metadata.xml,Unknown,"kubi.lifemapper.sdm.layers.400",/eml:eml/@packageId,/eml:eml/@packageId
KUBI,EML,03882-metadata.xml,Unknown,"kubi.lifemapper",/eml:eml/@system,/eml:eml/@system
KUBI,EML,03882-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.1.1 https://code.ecoinformatics.org/code/eml/tags/RELEASE_EML_2_1_1/eml.xsd",/eml:eml/@xsi:schemaLocation,/eml:eml/@xsi:schemaLocation
KUBI,EML,03882-metadata.xml,Resource Title,"BIO9, Mean Temperature of Driest Quarter, 2070-2099, IPCC AR4 Scenario B1, NIES",/eml:eml/dataset/title,/eml:eml/*/title
KUBI,EML,03882-metadata.xml,Resource Long Name,"BIO9, Mean Temperature of Driest Quarter, 2070-2099, IPCC AR4 Scenario B1, NIES",/eml:eml/dataset/title,/eml:eml/*/title
KUBI,EML,03882-metadata.xml,Author,"Lifemapper",/eml:eml/dataset/creator,/eml:eml/*/creator
KUBI,EML,03882-metadata.xml,Author / Originator,"Lifemapper",/eml:eml/dataset/creator,/eml:eml/*/creator
KUBI,EML,03882-metadata.xml,Theme Keyword,"Predicted",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Keyword,"Predicted",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Theme Keyword,"mean",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Keyword,"mean",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Theme Keyword,"quarter",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Keyword,"quarter",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Theme Keyword,"temperature",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Keyword,"temperature",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Theme Keyword,"driest",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Keyword,"driest",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,03882-metadata.xml,Spatial Extent,"Bounding box (EPSG:4326) - (-180.0, -60.0, 180.0, 90.0) -180.0 180.0 90.0 -60.0",/eml:eml/dataset/coverage/geographicCoverage,/eml:eml/*/coverage/geographicCoverage
KUBI,EML,03882-metadata.xml,Temporal Extent,"2070 2099",/eml:eml/dataset/coverage/temporalCoverage,/eml:eml/*/coverage/temporalCoverage
KUBI,EML,03882-metadata.xml,Resource Contact,"University of Kansas Biodiversity Institute 1345 Jayhawk Boulevard, Room 606 Lawrence Kansas 66045 United States lifemapper@ku.edu http://lifemapper.org",/eml:eml/dataset/contact,/eml:eml/*/contact
KUBI,EML,03882-metadata.xml,Unknown,"http://lifemapper.org/services/sdm/layers/400",/eml:eml/dataset/spatialRaster/entityName,/eml:eml/dataset/spatialRaster/entityName
KUBI,EML,03882-metadata.xml,Unknown,"bio_9.tif",/eml:eml/dataset/spatialRaster/physical/objectName,/eml:eml/dataset/spatialRaster/physical/objectName
KUBI,EML,03882-metadata.xml,Unknown,"GeoTIFF",/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName
KUBI,EML,03882-metadata.xml,Unknown,"https://bidataone.nhm.ku.edu/mn/v1/object/kubi.lifemapper.sdm.layers.400.tif",/eml:eml/dataset/spatialRaster/physical/distribution/online/url,/eml:eml/dataset/spatialRaster/physical/distribution/online/url
KUBI,EML,03882-metadata.xml,Unknown,"download",/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function,/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function
KUBI,EML,03882-metadata.xml,Unknown,"Value",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName
KUBI,EML,03882-metadata.xml,Unknown,"BIO9, Mean Temperature of Driest Quarter, 2070-2099, IPCC AR4 Scenario B1, NIES",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition
KUBI,EML,03882-metadata.xml,Unknown,"Real",/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType,/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType
KUBI,EML,03882-metadata.xml,Unknown,"degreesCelsiusTimes10",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit
KUBI,EML,03882-metadata.xml,Unknown,"real",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType
KUBI,EML,03882-metadata.xml,Unknown,"-468.0",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum
KUBI,EML,03882-metadata.xml,Unknown,"false",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive
KUBI,EML,03882-metadata.xml,Unknown,"408.0",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum
KUBI,EML,03882-metadata.xml,Unknown,"false",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive
KUBI,EML,03882-metadata.xml,Unknown,"WGS 84",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name
KUBI,EML,03882-metadata.xml,Unknown,"WGS_1984",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name
KUBI,EML,03882-metadata.xml,Unknown,"298.257223563",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio
KUBI,EML,03882-metadata.xml,Unknown,"WGS 84",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name
KUBI,EML,03882-metadata.xml,Unknown,"6378137.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor
KUBI,EML,03882-metadata.xml,Unknown,"0.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude
